Year,Month,Complex,Island,KLPreyGroup,freq,N
2004,11,SPReefPoint,St. Paul,HexSable,0,1
2004,11,SPReefPoint,St. Paul,Lamprey,0,1
2004,11,SPReefPoint,St. Paul,Lumpsucker,0,1
2004,11,SPReefPoint,St. Paul,Myctophid,0,1
2004,11,SPReefPoint,St. Paul,Octopus,0,1
2004,11,SPReefPoint,St. Paul,Poacher,0,1
2004,11,SPReefPoint,St. Paul,Pollock,1,1
2004,11,SPReefPoint,St. Paul,Prickleback,0,1
2004,11,SPReefPoint,St. Paul,Prowfish,0,1
2004,11,SPReefPoint,St. Paul,RockSole,0,1
2004,11,SPReefPoint,St. Paul,Rockfish,1,1
2004,11,SPReefPoint,St. Paul,Salmon,0,1
2004,11,SPReefPoint,St. Paul,Sandfish,0,1
2004,11,SPReefPoint,St. Paul,Sandlance,0,1
2004,11,SPReefPoint,St. Paul,Sculpin,0,1
2004,11,SPReefPoint,St. Paul,Shark,0,1
2004,11,SPReefPoint,St. Paul,Skate,0,1
2004,11,SPReefPoint,St. Paul,Smelt,1,1
2004,11,SPReefPoint,St. Paul,Smoothtongue,0,1
2004,11,SPReefPoint,St. Paul,Snailfish,0,1
2004,11,SPReefPoint,St. Paul,Squid,0,1
2004,11,SPReefPoint,St. Paul,Stickleback,0,1
2004,11,SPReefPoint,St. Paul,Wolffish,0,1
2006,8,SGNorth,St. George,Arrowtooth,1,71
2006,8,SGNorth,St. George,Cod,0,71
2006,8,SGNorth,St. George,Eelpout,0,71
2006,8,SGNorth,St. George,Flatfish,0,71
2006,8,SGNorth,St. George,GBBM,25,71
2006,8,SGNorth,St. George,GMGM,4,71
2006,8,SGNorth,St. George,Gadus,18,71
2006,8,SGNorth,St. George,Gonatid,3,71
2006,8,SGNorth,St. George,Gonatus,2,71
2006,8,SGNorth,St. George,Hake,0,71
2006,8,SGNorth,St. George,Herring,3,71
2006,8,SGNorth,St. George,HexSable,1,71
2006,8,SGNorth,St. George,Lamprey,0,71
2006,8,SGNorth,St. George,Lumpsucker,0,71
2006,8,SGNorth,St. George,Myctophid,1,71
2006,8,SGNorth,St. George,Octopus,0,71
2006,8,SGNorth,St. George,Poacher,0,71
2006,8,SGNorth,St. George,Pollock,34,71
2006,8,SGNorth,St. George,Prickleback,0,71
2006,8,SGNorth,St. George,Prowfish,1,71
2006,8,SGNorth,St. George,RockSole,1,71
2006,8,SGNorth,St. George,Rockfish,0,71
2006,8,SGNorth,St. George,Salmon,25,71
2006,8,SGNorth,St. George,Sandfish,1,71
2006,8,SGNorth,St. George,Sandlance,3,71
2006,8,SGNorth,St. George,Sculpin,0,71
2006,8,SGNorth,St. George,Shark,0,71
2006,8,SGNorth,St. George,Skate,0,71
2006,8,SGNorth,St. George,Smelt,0,71
2006,8,SGNorth,St. George,Smoothtongue,2,71
2006,8,SGNorth,St. George,Snailfish,0,71
2006,8,SGNorth,St. George,Squid,4,71
2006,8,SGNorth,St. George,Stickleback,1,71
2006,8,SGNorth,St. George,Wolffish,0,71
2006,8,SGSouth,St. George,Arrowtooth,1,70
2006,8,SGSouth,St. George,Cod,0,70
2006,8,SGSouth,St. George,Eelpout,0,70
2006,8,SGSouth,St. George,Flatfish,2,70
2006,8,SGSouth,St. George,GBBM,41,70
2006,8,SGSouth,St. George,GMGM,1,70
2006,8,SGSouth,St. George,Gadus,12,70
2006,8,SGSouth,St. George,Gonatid,5,70
2006,8,SGSouth,St. George,Gonatus,3,70
2006,8,SGSouth,St. George,Hake,0,70
2006,8,SGSouth,St. George,Herring,0,70
2006,8,SGSouth,St. George,HexSable,1,70
2006,8,SGSouth,St. George,Lamprey,0,70
2006,8,SGSouth,St. George,Lumpsucker,0,70
2006,8,SGSouth,St. George,Myctophid,0,70
2006,8,SGSouth,St. George,Octopus,0,70
2006,8,SGSouth,St. George,Poacher,0,70
2006,8,SGSouth,St. George,Pollock,33,70
2006,8,SGSouth,St. George,Prickleback,0,70
2006,8,SGSouth,St. George,Prowfish,0,70
2006,8,SGSouth,St. George,RockSole,0,70
2006,8,SGSouth,St. George,Rockfish,0,70
2006,8,SGSouth,St. George,Salmon,21,70
2006,8,SGSouth,St. George,Sandfish,0,70
2006,8,SGSouth,St. George,Sandlance,3,70
2006,8,SGSouth,St. George,Sculpin,0,70
2006,8,SGSouth,St. George,Shark,0,70
2006,8,SGSouth,St. George,Skate,0,70
2006,8,SGSouth,St. George,Smelt,0,70
2006,8,SGSouth,St. George,Smoothtongue,4,70
2006,8,SGSouth,St. George,Snailfish,0,70
2006,8,SGSouth,St. George,Squid,0,70
2006,8,SGSouth,St. George,Stickleback,1,70
2006,8,SGSouth,St. George,Wolffish,0,70
2006,8,SPEast,St. Paul,Arrowtooth,2,124
2006,8,SPEast,St. Paul,Cod,1,124
2006,8,SPEast,St. Paul,Eelpout,0,124
2006,8,SPEast,St. Paul,Flatfish,1,124
2006,8,SPEast,St. Paul,GBBM,2,124
2006,8,SPEast,St. Paul,GMGM,7,124
2006,8,SPEast,St. Paul,Gadus,31,124
2006,8,SPEast,St. Paul,Gonatid,3,124
2006,8,SPEast,St. Paul,Gonatus,0,124
2006,8,SPEast,St. Paul,Hake,0,124
2006,8,SPEast,St. Paul,Herring,57,124
2006,8,SPEast,St. Paul,HexSable,4,124
2006,8,SPEast,St. Paul,Lamprey,0,124
2006,8,SPEast,St. Paul,Lumpsucker,0,124
2006,8,SPEast,St. Paul,Myctophid,0,124
2006,8,SPEast,St. Paul,Octopus,0,124
2006,8,SPEast,St. Paul,Poacher,0,124
2006,8,SPEast,St. Paul,Pollock,73,124
2006,8,SPEast,St. Paul,Prickleback,0,124
2006,8,SPEast,St. Paul,Prowfish,4,124
2006,8,SPEast,St. Paul,RockSole,3,124
2006,8,SPEast,St. Paul,Rockfish,0,124
2006,8,SPEast,St. Paul,Salmon,22,124
2006,8,SPEast,St. Paul,Sandfish,11,124
2006,8,SPEast,St. Paul,Sandlance,16,124
2006,8,SPEast,St. Paul,Sculpin,4,124
2006,8,SPEast,St. Paul,Shark,0,124
2006,8,SPEast,St. Paul,Skate,0,124
2006,8,SPEast,St. Paul,Smelt,1,124
2006,8,SPEast,St. Paul,Smoothtongue,0,124
2006,8,SPEast,St. Paul,Snailfish,0,124
2006,8,SPEast,St. Paul,Squid,4,124
2006,8,SPEast,St. Paul,Stickleback,7,124
2006,8,SPEast,St. Paul,Wolffish,0,124
2006,8,SPEnglishBay,St. Paul,Arrowtooth,1,51
2006,8,SPEnglishBay,St. Paul,Cod,0,51
2006,8,SPEnglishBay,St. Paul,Eelpout,0,51
2006,8,SPEnglishBay,St. Paul,Flatfish,0,51
2006,8,SPEnglishBay,St. Paul,GBBM,3,51
2006,8,SPEnglishBay,St. Paul,GMGM,4,51
2006,8,SPEnglishBay,St. Paul,Gadus,10,51
2006,8,SPEnglishBay,St. Paul,Gonatid,1,51
2006,8,SPEnglishBay,St. Paul,Gonatus,1,51
2006,8,SPEnglishBay,St. Paul,Hake,0,51
2006,8,SPEnglishBay,St. Paul,Herring,13,51
2006,8,SPEnglishBay,St. Paul,HexSable,4,51
2006,8,SPEnglishBay,St. Paul,Lamprey,0,51
2006,8,SPEnglishBay,St. Paul,Lumpsucker,0,51
2006,8,SPEnglishBay,St. Paul,Myctophid,0,51
2006,8,SPEnglishBay,St. Paul,Octopus,0,51
2006,8,SPEnglishBay,St. Paul,Poacher,0,51
2006,8,SPEnglishBay,St. Paul,Pollock,33,51
2006,8,SPEnglishBay,St. Paul,Prickleback,1,51
2006,8,SPEnglishBay,St. Paul,Prowfish,13,51
2006,8,SPEnglishBay,St. Paul,RockSole,0,51
2006,8,SPEnglishBay,St. Paul,Rockfish,0,51
2006,8,SPEnglishBay,St. Paul,Salmon,19,51
2006,8,SPEnglishBay,St. Paul,Sandfish,1,51
2006,8,SPEnglishBay,St. Paul,Sandlance,6,51
2006,8,SPEnglishBay,St. Paul,Sculpin,0,51
2006,8,SPEnglishBay,St. Paul,Shark,0,51
2006,8,SPEnglishBay,St. Paul,Skate,0,51
2006,8,SPEnglishBay,St. Paul,Smelt,0,51
2006,8,SPEnglishBay,St. Paul,Smoothtongue,0,51
2006,8,SPEnglishBay,St. Paul,Snailfish,0,51
2006,8,SPEnglishBay,St. Paul,Squid,3,51
2006,8,SPEnglishBay,St. Paul,Stickleback,1,51
2006,8,SPEnglishBay,St. Paul,Wolffish,0,51
2006,8,SPReefPoint,St. Paul,Arrowtooth,0,7
2006,8,SPReefPoint,St. Paul,Cod,0,7
2006,8,SPReefPoint,St. Paul,Eelpout,0,7
2006,8,SPReefPoint,St. Paul,Flatfish,0,7
2006,8,SPReefPoint,St. Paul,GBBM,3,7
2006,8,SPReefPoint,St. Paul,GMGM,0,7
2006,8,SPReefPoint,St. Paul,Gadus,3,7
2006,8,SPReefPoint,St. Paul,Gonatid,0,7
2006,8,SPReefPoint,St. Paul,Gonatus,0,7
2006,8,SPReefPoint,St. Paul,Hake,0,7
2006,8,SPReefPoint,St. Paul,Herring,1,7
2006,8,SPReefPoint,St. Paul,HexSable,0,7
2006,8,SPReefPoint,St. Paul,Lamprey,0,7
2006,8,SPReefPoint,St. Paul,Lumpsucker,0,7
2006,8,SPReefPoint,St. Paul,Myctophid,0,7
2006,8,SPReefPoint,St. Paul,Octopus,0,7
2006,8,SPReefPoint,St. Paul,Poacher,0,7
2006,8,SPReefPoint,St. Paul,Pollock,2,7
2006,8,SPReefPoint,St. Paul,Prickleback,0,7
2006,8,SPReefPoint,St. Paul,Prowfish,0,7
2006,8,SPReefPoint,St. Paul,RockSole,0,7
2006,8,SPReefPoint,St. Paul,Rockfish,0,7
2006,8,SPReefPoint,St. Paul,Salmon,2,7
2006,8,SPReefPoint,St. Paul,Sandfish,0,7
2006,8,SPReefPoint,St. Paul,Sandlance,2,7
2006,8,SPReefPoint,St. Paul,Sculpin,0,7
2006,8,SPReefPoint,St. Paul,Shark,0,7
2006,8,SPReefPoint,St. Paul,Skate,0,7
2006,8,SPReefPoint,St. Paul,Smelt,0,7
2006,8,SPReefPoint,St. Paul,Smoothtongue,0,7
2006,8,SPReefPoint,St. Paul,Snailfish,0,7
2006,8,SPReefPoint,St. Paul,Squid,0,7
2006,8,SPReefPoint,St. Paul,Stickleback,0,7
2006,8,SPReefPoint,St. Paul,Wolffish,0,7
2006,10,SPEast,St. Paul,Arrowtooth,0,2
2006,10,SPEast,St. Paul,Cod,0,2
2006,10,SPEast,St. Paul,Eelpout,0,2
2006,10,SPEast,St. Paul,Flatfish,0,2
2006,10,SPEast,St. Paul,GBBM,0,2
2006,10,SPEast,St. Paul,GMGM,0,2
2006,10,SPEast,St. Paul,Gadus,0,2
2006,10,SPEast,St. Paul,Gonatid,0,2
2006,10,SPEast,St. Paul,Gonatus,0,2
2006,10,SPEast,St. Paul,Hake,0,2
2006,10,SPEast,St. Paul,Herring,1,2
2006,10,SPEast,St. Paul,HexSable,1,2
2006,10,SPEast,St. Paul,Lamprey,0,2
2006,10,SPEast,St. Paul,Lumpsucker,0,2
2006,10,SPEast,St. Paul,Myctophid,0,2
2006,10,SPEast,St. Paul,Octopus,0,2
2006,10,SPEast,St. Paul,Poacher,0,2
2006,10,SPEast,St. Paul,Pollock,2,2
2006,10,SPEast,St. Paul,Prickleback,0,2
2006,10,SPEast,St. Paul,Prowfish,1,2
2006,10,SPEast,St. Paul,RockSole,0,2
2006,10,SPEast,St. Paul,Rockfish,0,2
2006,10,SPEast,St. Paul,Salmon,0,2
2006,10,SPEast,St. Paul,Sandfish,0,2
2006,10,SPEast,St. Paul,Sandlance,1,2
2006,10,SPEast,St. Paul,Sculpin,0,2
2006,10,SPEast,St. Paul,Shark,0,2
2006,10,SPEast,St. Paul,Skate,0,2
2006,10,SPEast,St. Paul,Smelt,1,2
2006,10,SPEast,St. Paul,Smoothtongue,0,2
2006,10,SPEast,St. Paul,Snailfish,0,2
2006,10,SPEast,St. Paul,Squid,0,2
2006,10,SPEast,St. Paul,Stickleback,0,2
2006,10,SPEast,St. Paul,Wolffish,0,2
2006,10,SPReefPoint,St. Paul,Arrowtooth,0,1
2006,10,SPReefPoint,St. Paul,Cod,0,1
2006,10,SPReefPoint,St. Paul,Eelpout,0,1
2006,10,SPReefPoint,St. Paul,Flatfish,0,1
2006,10,SPReefPoint,St. Paul,GBBM,0,1
2006,10,SPReefPoint,St. Paul,GMGM,0,1
2006,10,SPReefPoint,St. Paul,Gadus,0,1
2006,10,SPReefPoint,St. Paul,Gonatid,0,1
2006,10,SPReefPoint,St. Paul,Gonatus,0,1
2006,10,SPReefPoint,St. Paul,Hake,0,1
2006,10,SPReefPoint,St. Paul,Herring,0,1
2006,10,SPReefPoint,St. Paul,HexSable,0,1
2006,10,SPReefPoint,St. Paul,Lamprey,0,1
2006,10,SPReefPoint,St. Paul,Lumpsucker,0,1
2006,10,SPReefPoint,St. Paul,Myctophid,0,1
2006,10,SPReefPoint,St. Paul,Octopus,0,1
2006,10,SPReefPoint,St. Paul,Poacher,0,1
2006,10,SPReefPoint,St. Paul,Pollock,1,1
2006,10,SPReefPoint,St. Paul,Prickleback,0,1
2006,10,SPReefPoint,St. Paul,Prowfish,0,1
2006,10,SPReefPoint,St. Paul,RockSole,0,1
2006,10,SPReefPoint,St. Paul,Rockfish,0,1
2006,10,SPReefPoint,St. Paul,Salmon,0,1
2006,10,SPReefPoint,St. Paul,Sandfish,0,1
2006,10,SPReefPoint,St. Paul,Sandlance,0,1
2006,10,SPReefPoint,St. Paul,Sculpin,0,1
2006,10,SPReefPoint,St. Paul,Shark,0,1
2006,10,SPReefPoint,St. Paul,Skate,0,1
2006,10,SPReefPoint,St. Paul,Smelt,0,1
2006,10,SPReefPoint,St. Paul,Smoothtongue,0,1
2006,10,SPReefPoint,St. Paul,Snailfish,0,1
2006,10,SPReefPoint,St. Paul,Squid,0,1
2006,10,SPReefPoint,St. Paul,Stickleback,0,1
2006,10,SPReefPoint,St. Paul,Wolffish,0,1
2006,11,SPEast,St. Paul,Arrowtooth,0,11
2006,11,SPEast,St. Paul,Cod,0,11
2006,11,SPEast,St. Paul,Eelpout,0,11
2006,11,SPEast,St. Paul,Flatfish,0,11
2006,11,SPEast,St. Paul,GBBM,0,11
2006,11,SPEast,St. Paul,GMGM,0,11
2006,11,SPEast,St. Paul,Gadus,2,11
2006,11,SPEast,St. Paul,Gonatid,0,11
2006,11,SPEast,St. Paul,Gonatus,0,11
2006,11,SPEast,St. Paul,Hake,0,11
2006,11,SPEast,St. Paul,Herring,0,11
2006,11,SPEast,St. Paul,HexSable,2,11
2006,11,SPEast,St. Paul,Lamprey,0,11
2006,11,SPEast,St. Paul,Lumpsucker,0,11
2006,11,SPEast,St. Paul,Myctophid,0,11
2006,11,SPEast,St. Paul,Octopus,0,11
2006,11,SPEast,St. Paul,Poacher,0,11
2006,11,SPEast,St. Paul,Pollock,9,11
2006,11,SPEast,St. Paul,Prickleback,0,11
2006,11,SPEast,St. Paul,Prowfish,0,11
2006,11,SPEast,St. Paul,RockSole,0,11
2006,11,SPEast,St. Paul,Rockfish,0,11
2006,11,SPEast,St. Paul,Salmon,1,11
2006,11,SPEast,St. Paul,Sandfish,0,11
2006,11,SPEast,St. Paul,Sandlance,1,11
2006,11,SPEast,St. Paul,Sculpin,0,11
2006,11,SPEast,St. Paul,Shark,0,11
2006,11,SPEast,St. Paul,Skate,0,11
2006,11,SPEast,St. Paul,Smelt,3,11
2006,11,SPEast,St. Paul,Smoothtongue,0,11
2006,11,SPEast,St. Paul,Snailfish,0,11
2006,11,SPEast,St. Paul,Squid,0,11
2006,11,SPEast,St. Paul,Stickleback,0,11
2006,11,SPEast,St. Paul,Wolffish,0,11
2006,11,SPReefPoint,St. Paul,Arrowtooth,2,30
2006,11,SPReefPoint,St. Paul,Cod,0,30
2006,11,SPReefPoint,St. Paul,Eelpout,0,30
2006,11,SPReefPoint,St. Paul,Flatfish,1,30
2006,11,SPReefPoint,St. Paul,GBBM,1,30
2006,11,SPReefPoint,St. Paul,GMGM,0,30
2006,11,SPReefPoint,St. Paul,Gadus,6,30
2006,11,SPReefPoint,St. Paul,Gonatid,1,30
2006,11,SPReefPoint,St. Paul,Gonatus,0,30
2006,11,SPReefPoint,St. Paul,Hake,0,30
2006,11,SPReefPoint,St. Paul,Herring,4,30
2006,11,SPReefPoint,St. Paul,HexSable,5,30
2006,11,SPReefPoint,St. Paul,Lamprey,0,30
2006,11,SPReefPoint,St. Paul,Lumpsucker,0,30
2006,11,SPReefPoint,St. Paul,Myctophid,2,30
2006,11,SPReefPoint,St. Paul,Octopus,0,30
2006,11,SPReefPoint,St. Paul,Poacher,0,30
2006,11,SPReefPoint,St. Paul,Pollock,24,30
2006,11,SPReefPoint,St. Paul,Prickleback,0,30
2006,11,SPReefPoint,St. Paul,Prowfish,0,30
2006,11,SPReefPoint,St. Paul,RockSole,0,30
2006,11,SPReefPoint,St. Paul,Rockfish,0,30
2006,11,SPReefPoint,St. Paul,Salmon,5,30
2006,11,SPReefPoint,St. Paul,Sandfish,0,30
2006,11,SPReefPoint,St. Paul,Sandlance,0,30
2006,11,SPReefPoint,St. Paul,Sculpin,0,30
2006,11,SPReefPoint,St. Paul,Shark,0,30
2006,11,SPReefPoint,St. Paul,Skate,0,30
2006,11,SPReefPoint,St. Paul,Smelt,0,30
2006,11,SPReefPoint,St. Paul,Smoothtongue,0,30
2006,11,SPReefPoint,St. Paul,Snailfish,0,30
2006,11,SPReefPoint,St. Paul,Squid,1,30
2006,11,SPReefPoint,St. Paul,Stickleback,0,30
2006,11,SPReefPoint,St. Paul,Wolffish,0,30
2007,11,SPEast,St. Paul,Arrowtooth,0,19
2007,11,SPEast,St. Paul,Cod,0,19
2007,11,SPEast,St. Paul,Eelpout,0,19
2007,11,SPEast,St. Paul,Flatfish,0,19
2007,11,SPEast,St. Paul,GBBM,0,19
2007,11,SPEast,St. Paul,GMGM,0,19
2007,11,SPEast,St. Paul,Gadus,4,19
2007,11,SPEast,St. Paul,Gonatid,0,19
2007,11,SPEast,St. Paul,Gonatus,0,19
2007,11,SPEast,St. Paul,Hake,0,19
2007,11,SPEast,St. Paul,Herring,1,19
2007,11,SPEast,St. Paul,HexSable,0,19
2007,11,SPEast,St. Paul,Lamprey,0,19
2007,11,SPEast,St. Paul,Lumpsucker,0,19
2007,11,SPEast,St. Paul,Myctophid,0,19
2007,11,SPEast,St. Paul,Octopus,0,19
2007,11,SPEast,St. Paul,Poacher,0,19
2007,11,SPEast,St. Paul,Pollock,13,19
2007,11,SPEast,St. Paul,Prickleback,0,19
2007,11,SPEast,St. Paul,Prowfish,0,19
2007,11,SPEast,St. Paul,RockSole,0,19
2007,11,SPEast,St. Paul,Rockfish,0,19
2007,11,SPEast,St. Paul,Salmon,4,19
2007,11,SPEast,St. Paul,Sandfish,2,19
2007,11,SPEast,St. Paul,Sandlance,2,19
2007,11,SPEast,St. Paul,Sculpin,0,19
2007,11,SPEast,St. Paul,Shark,0,19
2007,11,SPEast,St. Paul,Skate,0,19
2007,11,SPEast,St. Paul,Smelt,1,19
2007,11,SPEast,St. Paul,Smoothtongue,0,19
2007,11,SPEast,St. Paul,Snailfish,1,19
2007,11,SPEast,St. Paul,Squid,0,19
2007,11,SPEast,St. Paul,Stickleback,0,19
2007,11,SPEast,St. Paul,Wolffish,0,19
2008,8,SGNorth,St. George,Arrowtooth,5,58
2008,8,SGNorth,St. George,Cod,1,58
2008,8,SGNorth,St. George,Eelpout,0,58
2008,8,SGNorth,St. George,Flatfish,1,58
2008,8,SGNorth,St. George,GBBM,5,58
2008,8,SGNorth,St. George,GMGM,2,58
2008,8,SGNorth,St. George,Gadus,16,58
2008,8,SGNorth,St. George,Gonatid,1,58
2008,8,SGNorth,St. George,Gonatus,3,58
2008,8,SGNorth,St. George,Hake,0,58
2008,8,SGNorth,St. George,Herring,8,58
2008,8,SGNorth,St. George,HexSable,14,58
2008,8,SGNorth,St. George,Lamprey,0,58
2008,8,SGNorth,St. George,Lumpsucker,0,58
2008,8,SGNorth,St. George,Myctophid,1,58
2008,8,SGNorth,St. George,Octopus,0,58
2008,8,SGNorth,St. George,Poacher,0,58
2008,8,SGNorth,St. George,Pollock,17,58
2008,8,SGNorth,St. George,Prickleback,0,58
2008,8,SGNorth,St. George,Prowfish,0,58
2008,8,SGNorth,St. George,RockSole,0,58
2008,8,SGNorth,St. George,Rockfish,0,58
2008,8,SGNorth,St. George,Salmon,23,58
2008,8,SGNorth,St. George,Sandfish,0,58
2008,8,SGNorth,St. George,Sandlance,1,58
2008,8,SGNorth,St. George,Sculpin,0,58
2008,8,SGNorth,St. George,Shark,0,58
2008,8,SGNorth,St. George,Skate,0,58
2008,8,SGNorth,St. George,Smelt,0,58
2008,8,SGNorth,St. George,Smoothtongue,4,58
2008,8,SGNorth,St. George,Snailfish,0,58
2008,8,SGNorth,St. George,Squid,4,58
2008,8,SGNorth,St. George,Stickleback,0,58
2008,8,SGNorth,St. George,Wolffish,0,58
2008,8,SGSouth,St. George,Arrowtooth,0,6
2008,8,SGSouth,St. George,Cod,0,6
2008,8,SGSouth,St. George,Eelpout,0,6
2008,8,SGSouth,St. George,Flatfish,0,6
2008,8,SGSouth,St. George,GBBM,5,6
2008,8,SGSouth,St. George,GMGM,0,6
2008,8,SGSouth,St. George,Gadus,1,6
2008,8,SGSouth,St. George,Gonatid,2,6
2008,8,SGSouth,St. George,Gonatus,2,6
2008,8,SGSouth,St. George,Hake,0,6
2008,8,SGSouth,St. George,Herring,0,6
2008,8,SGSouth,St. George,HexSable,1,6
2008,8,SGSouth,St. George,Lamprey,0,6
2008,8,SGSouth,St. George,Lumpsucker,0,6
2008,8,SGSouth,St. George,Myctophid,0,6
2008,8,SGSouth,St. George,Octopus,0,6
2008,8,SGSouth,St. George,Poacher,0,6
2008,8,SGSouth,St. George,Pollock,0,6
2008,8,SGSouth,St. George,Prickleback,0,6
2008,8,SGSouth,St. George,Prowfish,0,6
2008,8,SGSouth,St. George,RockSole,0,6
2008,8,SGSouth,St. George,Rockfish,0,6
2008,8,SGSouth,St. George,Salmon,1,6
2008,8,SGSouth,St. George,Sandfish,0,6
2008,8,SGSouth,St. George,Sandlance,0,6
2008,8,SGSouth,St. George,Sculpin,0,6
2008,8,SGSouth,St. George,Shark,0,6
2008,8,SGSouth,St. George,Skate,0,6
2008,8,SGSouth,St. George,Smelt,0,6
2008,8,SGSouth,St. George,Smoothtongue,2,6
2008,8,SGSouth,St. George,Snailfish,0,6
2008,8,SGSouth,St. George,Squid,0,6
2008,8,SGSouth,St. George,Stickleback,0,6
2008,8,SGSouth,St. George,Wolffish,0,6
2008,8,SPEast,St. Paul,Arrowtooth,1,43
2008,8,SPEast,St. Paul,Cod,4,43
2008,8,SPEast,St. Paul,Eelpout,0,43
2008,8,SPEast,St. Paul,Flatfish,1,43
2008,8,SPEast,St. Paul,GBBM,0,43
2008,8,SPEast,St. Paul,GMGM,2,43
2008,8,SPEast,St. Paul,Gadus,10,43
2008,8,SPEast,St. Paul,Gonatid,1,43
2008,8,SPEast,St. Paul,Gonatus,0,43
2008,8,SPEast,St. Paul,Hake,0,43
2008,8,SPEast,St. Paul,Herring,3,43
2008,8,SPEast,St. Paul,HexSable,2,43
2008,8,SPEast,St. Paul,Lamprey,0,43
2008,8,SPEast,St. Paul,Lumpsucker,0,43
2008,8,SPEast,St. Paul,Myctophid,0,43
2008,8,SPEast,St. Paul,Octopus,0,43
2008,8,SPEast,St. Paul,Poacher,0,43
2008,8,SPEast,St. Paul,Pollock,25,43
2008,8,SPEast,St. Paul,Prickleback,0,43
2008,8,SPEast,St. Paul,Prowfish,0,43
2008,8,SPEast,St. Paul,RockSole,0,43
2008,8,SPEast,St. Paul,Rockfish,0,43
2008,8,SPEast,St. Paul,Salmon,7,43
2008,8,SPEast,St. Paul,Sandfish,2,43
2008,8,SPEast,St. Paul,Sandlance,3,43
2008,8,SPEast,St. Paul,Sculpin,0,43
2008,8,SPEast,St. Paul,Shark,0,43
2008,8,SPEast,St. Paul,Skate,0,43
2008,8,SPEast,St. Paul,Smelt,0,43
2008,8,SPEast,St. Paul,Smoothtongue,0,43
2008,8,SPEast,St. Paul,Snailfish,0,43
2008,8,SPEast,St. Paul,Squid,0,43
2008,8,SPEast,St. Paul,Stickleback,0,43
2008,8,SPEast,St. Paul,Wolffish,1,43
2008,8,SPEnglishBay,St. Paul,Arrowtooth,1,29
2008,8,SPEnglishBay,St. Paul,Cod,0,29
2008,8,SPEnglishBay,St. Paul,Eelpout,0,29
2008,8,SPEnglishBay,St. Paul,Flatfish,1,29
2008,8,SPEnglishBay,St. Paul,GBBM,4,29
2008,8,SPEnglishBay,St. Paul,GMGM,2,29
2008,8,SPEnglishBay,St. Paul,Gadus,1,29
2008,8,SPEnglishBay,St. Paul,Gonatid,3,29
2008,8,SPEnglishBay,St. Paul,Gonatus,0,29
2008,8,SPEnglishBay,St. Paul,Hake,0,29
2008,8,SPEnglishBay,St. Paul,Herring,2,29
2008,8,SPEnglishBay,St. Paul,HexSable,4,29
2008,8,SPEnglishBay,St. Paul,Lamprey,0,29
2008,8,SPEnglishBay,St. Paul,Lumpsucker,0,29
2008,8,SPEnglishBay,St. Paul,Myctophid,1,29
2008,8,SPEnglishBay,St. Paul,Octopus,0,29
2008,8,SPEnglishBay,St. Paul,Poacher,0,29
2008,8,SPEnglishBay,St. Paul,Pollock,12,29
2008,8,SPEnglishBay,St. Paul,Prickleback,0,29
2008,8,SPEnglishBay,St. Paul,Prowfish,0,29
2008,8,SPEnglishBay,St. Paul,RockSole,0,29
2008,8,SPEnglishBay,St. Paul,Rockfish,0,29
2008,8,SPEnglishBay,St. Paul,Salmon,7,29
2008,8,SPEnglishBay,St. Paul,Sandfish,0,29
2008,8,SPEnglishBay,St. Paul,Sandlance,3,29
2008,8,SPEnglishBay,St. Paul,Sculpin,0,29
2008,8,SPEnglishBay,St. Paul,Shark,0,29
2008,8,SPEnglishBay,St. Paul,Skate,0,29
2008,8,SPEnglishBay,St. Paul,Smelt,0,29
2008,8,SPEnglishBay,St. Paul,Smoothtongue,4,29
2008,8,SPEnglishBay,St. Paul,Snailfish,0,29
2008,8,SPEnglishBay,St. Paul,Squid,1,29
2008,8,SPEnglishBay,St. Paul,Stickleback,0,29
2008,8,SPEnglishBay,St. Paul,Wolffish,0,29
2008,8,SPReefPoint,St. Paul,Arrowtooth,0,23
2008,8,SPReefPoint,St. Paul,Cod,0,23
2008,8,SPReefPoint,St. Paul,Eelpout,0,23
2008,8,SPReefPoint,St. Paul,Flatfish,0,23
2008,8,SPReefPoint,St. Paul,GBBM,4,23
2008,8,SPReefPoint,St. Paul,GMGM,2,23
2008,8,SPReefPoint,St. Paul,Gadus,9,23
2008,8,SPReefPoint,St. Paul,Gonatid,3,23
2008,8,SPReefPoint,St. Paul,Gonatus,0,23
2008,8,SPReefPoint,St. Paul,Hake,0,23
2008,8,SPReefPoint,St. Paul,Herring,1,23
2008,8,SPReefPoint,St. Paul,HexSable,5,23
2008,8,SPReefPoint,St. Paul,Lamprey,0,23
2008,8,SPReefPoint,St. Paul,Lumpsucker,0,23
2008,8,SPReefPoint,St. Paul,Myctophid,1,23
2008,8,SPReefPoint,St. Paul,Octopus,0,23
2008,8,SPReefPoint,St. Paul,Poacher,0,23
2008,8,SPReefPoint,St. Paul,Pollock,7,23
2008,8,SPReefPoint,St. Paul,Prickleback,0,23
2008,8,SPReefPoint,St. Paul,Prowfish,0,23
2008,8,SPReefPoint,St. Paul,RockSole,0,23
2008,8,SPReefPoint,St. Paul,Rockfish,0,23
2008,8,SPReefPoint,St. Paul,Salmon,6,23
2008,8,SPReefPoint,St. Paul,Sandfish,0,23
2008,8,SPReefPoint,St. Paul,Sandlance,3,23
